"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","bin_id"
"16940",16940,5024,2,373.337,65.0388080171222,6011.30859375,1,0,0,"65.03877"
"16941",16941,5024,2,373.337,53.0026121154883,5937.55859375,1,0,0,"53.0026"
"16942",16942,5024,2,373.337,133.052912959301,5516.56201171875,1,0,0,"133.05284"
"16960",16960,5093,2,315.59,70.0650861858765,11913.0029296875,1,0,0,"70.06514"
"16966",16966,5097,2,419.103,70.0652228632937,338705.3125,1,3544,0,"70.06514"
"16967",16967,5097,2,419.103,209.092610460233,218367.625,1,3544,0,"209.09245"
"16968",16968,5097,2,419.103,84.0442427375634,121930.5234375,1,3544,0,"84.04422"
"16969",16969,5097,2,419.103,181.098010100393,68891.46875,1,3544,0,"181.09784"
"16970",16970,5097,2,419.103,226.120361996677,68703.0859375,1,3544,0,"226.12017"
"16971",16971,5097,2,419.103,125.071213323553,24790.96875,1,3544,0,"125.07087"
"16972",16972,5097,2,419.103,213.124732214437,22583.76171875,1,3544,0,"213.12438"
"16973",16973,5097,2,419.103,116.071176107474,15746.9033203125,1,3544,0,"116.07114"
"16974",16974,5097,2,419.103,56.0497347167462,11347.4091796875,1,3544,0,"56.04978"
"16975",16975,5097,2,419.103,227.100627570712,8912.6630859375,1,3544,0,"227.10063"
"16976",16976,5097,2,419.103,337.151530168672,8402.3701171875,1,3544,0,"337.15153"
"16979",16979,5101,2,421.519,69.03374042943,20467.970703125,1,75,0,"69.03368"
"16981",16981,5125,2,422.347,317.063991837132,303205,1,3696,0,"317.06399"
"16982",16982,5125,2,422.347,153.019177245334,64807.2734375,1,3696,0,"153.01918"
"16983",16983,5125,2,422.347,85.028449164606,51996.1484375,1,3696,0,"85.02833"
"16984",16984,5125,2,422.347,69.033758820996,28943.916015625,1,3696,0,"69.03368"
"16985",16985,5125,2,422.347,302.042052185048,28451.80859375,1,3696,0,"302.04205"
"16986",16986,5125,2,422.347,229.050970659269,25987.9453125,1,3696,0,"229.05108"
"16987",16987,5125,2,422.347,245.042677068422,18656.630859375,1,3696,0,"245.04268"
"16988",16988,5125,2,422.347,97.0284193651861,17906.453125,1,3696,0,"97.02839"
"16989",16989,5125,2,422.347,92.0261647008128,16744.83984375,1,3696,0,"92.02616"
"16990",16990,5125,2,422.347,81.0333508161715,13806.6455078125,1,3696,0,"81.03337"
"16991",16991,5125,2,422.347,274.048961834689,13180.951171875,1,3696,0,"274.04896"
"16992",16992,5125,2,422.347,257.043348804191,12558.6123046875,1,3696,0,"257.04334"
"16993",16993,5125,2,422.347,53.0388438929079,10285.630859375,1,3696,0,"53.03889"
"16994",16994,5125,2,422.347,70.0651329433627,10194.681640625,1,3696,0,"70.06514"
"16995",16995,5125,2,422.347,121.028314177491,9311.826171875,1,3696,0,"121.02826"
"16996",16996,5125,2,422.347,61.0284734225684,8160.56982421875,1,3696,0,"61.02851"
"16998",16998,5141,2,290.299,142.122430685959,179108.90625,1,0,0,"142.12254"
"16999",16999,5141,2,290.299,86.0600740297504,53524.32421875,1,0,0,"86.06014"
"17000",17000,5141,2,290.299,82.0649534960351,22953.9921875,1,0,0,"82.065"
"17001",17001,5141,2,290.299,100.075200153734,20453.533203125,1,0,0,"100.07534"
"17002",17002,5141,2,290.299,58.0655228566225,14828.2314453125,1,0,0,"58.06553"
"17003",17003,5141,2,290.299,56.0496903003618,8994.138671875,1,0,0,"56.04978"
"17004",17004,5141,2,290.299,68.0497535591805,7674.13330078125,1,0,0,"68.0498"
"17005",17005,5141,2,290.299,72.0806250729083,6162.15087890625,1,0,0,"72.08072"
"17006",17006,5141,2,290.299,74.0603359053778,5511.974609375,1,0,0,"74.06037"
"17007",17007,5141,2,290.299,53.0025450219464,5476.1494140625,1,0,0,"53.0026"
"17011",17011,5142,2,410.483,142.122546141766,462403.875,1,0,0,"142.12254"
"17012",17012,5142,2,410.483,86.0602037560603,103558.234375,1,0,0,"86.06014"
"17013",17013,5142,2,410.483,70.0651990231267,58417.43359375,1,0,0,"70.06514"
"17014",17014,5142,2,410.483,82.0650349506482,52745.61328125,1,0,0,"82.065"
"17015",17015,5147,2,415.269,70.0651134195869,9863.1787109375,1,0,0,"70.06514"
"17031",17031,5182,2,415.961,127.038787231821,121096,1,0,0,"127.0387"
"17032",17032,5182,2,415.961,85.0283977114319,99369.25,1,0,0,"85.02833"
"17033",17033,5182,2,415.961,103.038747431917,82452.96875,1,0,0,"103.03868"
"17034",17034,5182,2,415.961,99.0437948866484,61304.17578125,1,0,0,"99.04366"
"17035",17035,5182,2,415.961,70.0652865900366,38196.6796875,1,0,0,"70.06514"
"17036",17036,5182,2,415.961,97.0284822178771,37140.09765625,1,0,0,"97.02839"
"17037",17037,5182,2,415.961,69.0337074909558,27755.11328125,1,0,0,"69.03368"
"17038",17038,5182,2,415.961,81.0335183597026,24333.39453125,1,0,0,"81.03337"
"17039",17039,5182,2,415.961,259.11646985005,19890.744140625,1,0,0,"259.11604"
"17040",17040,5182,2,415.961,53.0390045786468,17929.08203125,1,0,0,"53.03889"
"17041",17041,5182,2,415.961,101.060144982112,16218.826171875,1,0,0,"101.05975"
"17042",17042,5182,2,415.961,84.0441542018615,11983.0478515625,1,0,0,"84.04422"
"17043",17043,5182,2,415.961,55.0546169746723,11287.8701171875,1,0,0,"55.05468"
"17044",17044,5182,2,415.961,72.0806643588933,9508.0361328125,1,0,0,"72.08072"
"17045",17045,5182,2,415.961,71.0493868428208,9317.9306640625,1,0,0,"71.0494"
"17050",17050,5186,2,392.623,68.0498705617565,90220.4765625,1,130,0,"68.0498"
"17051",17051,5251,2,300.21,86.0966195485032,25359.109375,1,0,0,"86.09652"
"17052",17052,5251,2,300.21,70.0651417968981,12988.3095703125,1,0,0,"70.06514"
"17054",17054,5252,2,374.918,136.062487111776,20758.490234375,1,2317,0,"136.06241"
"17055",17055,5252,2,374.918,70.0653595527444,13879.8251953125,1,2317,0,"70.06514"
"17056",17056,5252,2,374.918,147.043757369647,7826.830078125,1,2317,0,"147.04377"
"17057",17057,5253,2,412.106,121.064895623837,1390609.25,1,0,0,"121.06489"
"17058",17058,5253,2,412.106,296.149693684044,1316104,1,0,0,"296.14969"
"17059",17059,5253,2,412.106,103.0544784439,486585.6875,1,0,0,"103.05449"
"17060",17060,5253,2,412.106,91.0541273104061,404560.6875,1,0,0,"91.05413"
"17061",17061,5253,2,412.106,93.0698006672687,348195.3125,1,0,0,"93.06982"
"17062",17062,5253,2,412.106,53.038926084194,291962.1875,1,0,0,"53.03889"
"17063",17063,5253,2,412.106,176.091175499433,282859.28125,1,0,0,"176.09115"
"17064",17064,5253,2,412.106,95.04939681825,76088.6875,1,0,0,"95.04936"
"17065",17065,5253,2,412.106,164.106775084006,54713.3359375,1,0,0,"164.10657"
"17066",17066,5253,2,412.106,158.08047434924,45101.2265625,1,0,0,"158.08037"
"17067",17067,5253,2,412.106,51.0233826961616,39858.41796875,1,0,0,"51.0234"
"17068",17068,5253,2,412.106,70.0650092479331,36301.4140625,1,0,0,"70.06514"
"17069",17069,5253,2,412.106,81.0331089426335,33595.90625,1,0,0,"81.03337"
"17070",17070,5253,2,412.106,77.0384140993464,31859.3828125,1,0,0,"77.03872"
"17071",17071,5253,2,412.106,74.0603501285377,26380.962890625,1,0,0,"74.06037"
"17072",17072,5253,2,412.106,278.138915189001,25687.330078125,1,0,0,"278.13892"
"17073",17073,5253,2,412.106,55.0181947312501,25511.32421875,1,0,0,"55.01824"
"17074",17074,5253,2,412.106,65.0387381815687,24818.173828125,1,0,0,"65.03877"
"17075",17075,5253,2,412.106,97.0283556832484,20308.666015625,1,0,0,"97.02839"
"17076",17076,5253,2,412.106,105.044631928111,20186.79296875,1,0,0,"105.04464"
"17077",17077,5253,2,412.106,102.046830363613,19458.68359375,1,0,0,"102.04684"
"17078",17078,5253,2,412.106,86.0601245258355,17314.87890625,1,0,0,"86.06014"
"17079",17079,5253,2,412.106,110.059728933796,15953.7041015625,1,0,0,"110.05976"
"17080",17080,5253,2,412.106,84.0441245402854,15584.5478515625,1,0,0,"84.04422"
"17081",17081,5263,2,414.87,220.108734060461,15044.498046875,1,1954,0,"220.10875"
"17082",17082,5263,2,414.87,95.059919234878,6454.03076171875,1,1954,0,"95.05992"
"17083",17083,5263,2,414.87,246.090392147149,5876.17626953125,1,1954,0,"246.09039"
"17084",17084,5263,2,414.87,174.102398562768,5197.4814453125,1,1954,0,"174.1024"
"17088",17088,5264,2,398.712,138.091695882328,15240.3125,1,0,0,"138.09146"
"17089",17089,5264,2,398.712,95.060811545381,9642.1708984375,1,0,0,"95.06076"
"17090",17090,5264,2,398.712,220.10876466501,6042.97314453125,1,0,0,"220.10875"
"17099",17099,5283,2,412.709,127.050801893492,1927750.5,1,0,0,"127.0508"
"17100",17100,5283,2,412.709,110.023613816156,340889.84375,1,0,0,"110.02361"
"17101",17101,5283,2,412.709,117.054719186578,306505.78125,1,0,0,"117.05484"
"17102",17102,5283,2,412.709,99.0445038024268,172018.375,1,0,0,"99.04455"
"17103",17103,5283,2,412.709,84.0441308941746,158085.71875,1,0,0,"84.04422"
"17104",17104,5283,2,412.709,69.0336814823298,139782.859375,1,0,0,"69.03368"
"17105",17105,5283,2,412.709,109.039627509394,112260.796875,1,0,0,"109.03969"
"17106",17106,5283,2,412.709,54.03418814571,88992.0234375,1,0,0,"54.03416"
"17107",17107,5283,2,412.709,86.0964969321944,39199.31640625,1,0,0,"86.09652"
"17108",17108,5283,2,412.709,53.0389489793677,28720.822265625,1,0,0,"53.03889"
"17109",17109,5283,2,412.709,197.128593512251,22174.64453125,1,0,0,"197.12871"
"17110",17110,5283,2,412.709,53.0026210619306,21154.05078125,1,0,0,"53.0026"
"17111",17111,5348,2,439.486,110.035419868055,52926.71484375,1,0,0,"110.03498"
"17112",17112,5348,2,439.486,162.0913057521,22058.0234375,1,0,0,"162.09143"
"17113",17113,5348,2,439.486,105.033223613164,21792.015625,1,0,0,"105.03345"
"17114",17114,5348,2,439.486,153.040290043383,20504.275390625,1,0,0,"153.04074"
"17115",17115,5348,2,439.486,55.029494037803,17373.091796875,1,0,0,"55.02948"
"17116",17116,5348,2,439.486,71.0606273678391,16549.986328125,1,0,0,"71.06064"
"17117",17117,5348,2,439.486,117.070162435485,14024.2744140625,1,0,0,"117.07034"
"17118",17118,5348,2,439.486,163.076043859976,13619.9228515625,1,0,0,"163.07629"
"17119",17119,5348,2,439.486,137.082348209755,10935.2958984375,1,0,0,"137.08235"
"17120",17120,5348,2,439.486,124.051428830227,10783.0576171875,1,0,0,"124.05154"
"17121",17121,5348,2,439.486,82.0402506494674,9858.240234375,1,0,0,"82.04028"
"17122",17122,5348,2,439.486,128.045468193009,9770.28515625,1,0,0,"128.04552"
"17123",17123,5348,2,439.486,134.096748686187,9074.5888671875,1,0,0,"134.09682"
"17124",17124,5348,2,439.486,115.054287246463,8149.6875,1,0,0,"115.05434"
"17125",17125,5348,2,439.486,122.058936911542,7357.42236328125,1,0,0,"122.05901"
"17126",17126,5348,2,439.486,91.0540794695084,7125.39453125,1,0,0,"91.05413"
"17127",17127,5348,2,439.486,53.0387973846485,7012.4912109375,1,0,0,"53.03889"
"17128",17128,5348,2,439.486,81.0332797616655,6994.5302734375,1,0,0,"81.03337"
"17129",17129,5348,2,439.486,145.064838855681,6360.71630859375,1,0,0,"145.06489"
"17130",17130,5348,2,439.486,67.0294993534431,5293.083984375,1,0,0,"67.02929"
"17149",17149,5360,2,421.109,150.078422273131,890135.1875,1,0,0,"150.07838"
"17150",17150,5360,2,421.109,136.062474189376,332908.15625,1,0,0,"136.06241"
"17151",17151,5360,2,421.109,123.06660384429,56833.04296875,1,0,0,"123.0667"
"17152",17152,5360,2,421.109,94.0398086897539,49722.38671875,1,0,0,"94.03985"
"17153",17153,5360,2,421.109,69.0337262470678,38013.76953125,1,0,0,"69.03368"
"17154",17154,5360,2,421.109,119.035187849845,36842.68359375,1,0,0,"119.03519"
"17155",17155,5360,2,421.109,57.0336645291152,30924.328125,1,0,0,"57.03369"
"17156",17156,5360,2,421.109,108.043338484529,22472.798828125,1,0,0,"108.04319"
"17157",17157,5360,2,421.109,133.051314601536,20985.767578125,1,0,0,"133.05119"
"17158",17158,5360,2,421.109,55.0182364161199,19265.123046875,1,0,0,"55.01824"
"17159",17159,5360,2,421.109,85.0284796213217,18735.96484375,1,0,0,"85.02833"
"17160",17160,5360,2,421.109,71.0131704848212,17761.416015625,1,0,0,"71.01309"
"17161",17161,5360,2,421.109,57.0452008757145,17137.23828125,1,0,0,"57.04508"
"17162",17162,5360,2,421.109,96.055718252528,16977.599609375,1,0,0,"96.05566"
"17163",17163,5360,2,421.109,137.046320811148,15590.71875,1,0,0,"137.04629"
"17164",17164,5360,2,421.109,135.053597709885,13068.740234375,1,0,0,"135.05347"
"17165",17165,5360,2,421.109,112.049983456281,11767.470703125,1,0,0,"112.05007"
"17166",17166,5360,2,421.109,101.059728246253,11647.0986328125,1,0,0,"101.05975"
"17167",17167,5360,2,421.109,59.0493689111759,10778.953125,1,0,0,"59.04942"
"17168",17168,5360,2,421.109,106.0401877247,10409.8193359375,1,0,0,"106.04008"
"17169",17169,5360,2,421.109,70.0651229080136,10208.919921875,1,0,0,"70.06514"
"17170",17170,5360,2,421.109,82.0403108375445,9902.62890625,1,0,0,"82.04028"
"17171",17171,5360,2,421.109,87.04390657458,9482.3955078125,1,0,0,"87.04389"
"17172",17172,5361,2,389.093,136.062282726137,1972014.25,1,0,0,"136.06241"
"17173",17173,5361,2,389.093,69.0336736918185,142887.8125,1,0,0,"69.03368"
"17174",17174,5361,2,389.093,119.035098740505,128463.4453125,1,0,0,"119.03519"
"17175",17175,5361,2,389.093,101.059681107892,70315.953125,1,0,0,"101.05975"
"17176",17176,5361,2,389.093,59.0494237597693,61685.4296875,1,0,0,"59.04942"
"17177",17177,5361,2,389.093,57.0336812439264,58725.50390625,1,0,0,"57.03369"
"17178",17178,5361,2,389.093,87.0438189602836,39273.51953125,1,0,0,"87.04389"
"17179",17179,5361,2,389.093,75.0439719613013,35993.5078125,1,0,0,"75.04398"
"17180",17180,5361,2,389.093,97.0283511753206,33925.99609375,1,0,0,"97.02839"
"17181",17181,5361,2,389.093,85.0283263521032,23094.244140625,1,0,0,"85.02833"
"17182",17182,5362,2,357.21,136.062335266549,580059.625,1,0,0,"136.06241"
"17183",17183,5362,2,357.21,69.0336971700581,42572.51171875,1,0,0,"69.03368"
"17184",17184,5362,2,357.21,119.035069924926,35296.0625,1,0,0,"119.03519"
"17185",17185,5362,2,357.21,101.059777905028,17633.0703125,1,0,0,"101.05975"
"17186",17186,5362,2,357.21,59.0494706499536,17109.3046875,1,0,0,"59.04942"
"17187",17187,5362,2,357.21,147.065507381229,14297.388671875,1,0,0,"147.06556"
"17188",17188,5362,2,357.21,87.0439448067697,14031.3623046875,1,0,0,"87.04389"
"17189",17189,5362,2,357.21,57.033605807875,11454.09765625,1,0,0,"57.03369"
"17190",17190,5362,2,357.21,147.043680162724,10691.18359375,1,0,0,"147.04377"
"17191",17191,5362,2,357.21,91.0540927285503,9663.6123046875,1,0,0,"91.05413"
"17192",17192,5362,2,357.21,55.0181922762307,9612.1953125,1,0,0,"55.01824"
"17193",17193,5362,2,357.21,97.0283513553043,9379.71484375,1,0,0,"97.02839"
"17194",17194,5362,2,357.21,75.0439651289284,8719.0166015625,1,0,0,"75.04398"
"17195",17195,5362,2,357.21,94.039639408256,8222.1259765625,1,0,0,"94.03985"
"17196",17196,5362,2,357.21,61.0284287972987,6694.375,1,0,0,"61.02851"
"17197",17197,5413,2,445.915,146.059454411973,276236.21875,1,0,0,"146.05941"
"17198",17198,5413,2,445.915,128.049756826322,78704.78125,1,0,0,"128.04973"
"17199",17199,5413,2,445.915,91.0541206522362,42425.9375,1,0,0,"91.05413"
"17200",17200,5413,2,445.915,86.0601912679893,36981.2890625,1,0,0,"86.06014"
"17201",17201,5413,2,445.915,98.0599727892852,29402.708984375,1,0,0,"98.05999"
"17202",17202,5413,2,445.915,144.066034261831,23520.787109375,1,0,0,"144.06586"
"17203",17203,5413,2,445.915,118.065700111186,19788.4140625,1,0,0,"118.06547"
"17204",17204,5413,2,445.915,148.039839897195,11167.8818359375,1,0,0,"148.03977"
"17205",17205,5413,2,445.915,89.0594738655872,11128.1376953125,1,0,0,"89.0594"
"17206",17206,5413,2,445.915,53.0388158486038,10843.0625,1,0,0,"53.03889"
"17207",17207,5413,2,445.915,68.0492493832973,9077.5888671875,1,0,0,"68.04931"
"17208",17208,5413,2,445.915,117.057145442594,8637.6708984375,1,0,0,"117.05718"
"17209",17209,5413,2,445.915,90.0634637812043,8015.94384765625,1,0,0,"90.06346"
"17210",17210,5413,2,445.915,56.0497135877876,7364.830078125,1,0,0,"56.04978"
"17211",17211,5413,2,445.915,57.0699980350478,6932.435546875,1,0,0,"57.07007"
"17212",17212,5413,2,445.915,74.0235046945548,6530.60791015625,1,0,0,"74.02351"
"17216",17216,5440,2,412.206,110.071786106018,1582877.125,1,0,0,"110.07176"
"17217",17217,5440,2,412.206,70.0651513398725,669454.8125,1,0,0,"70.06514"
"17218",17218,5440,2,412.206,82.0529802262385,464078,1,0,0,"82.05293"
"17219",17219,5440,2,412.206,83.0604240042209,455078.53125,1,0,0,"83.06042"
"17220",17220,5440,2,412.206,93.0451153284546,330475.125,1,0,0,"93.04514"
"17221",17221,5440,2,412.206,81.0450890248858,210765.421875,1,0,0,"81.04506"
"17222",17222,5440,2,412.206,162.103049865679,113828.6953125,1,0,0,"162.1031"
"17223",17223,5440,2,412.206,56.0498077336438,101758.125,1,0,0,"56.04978"
"17224",17224,5440,2,412.206,158.05970805338,75173.984375,1,0,0,"158.05975"
"17225",17225,5440,2,412.206,207.12547273784,66530.6875,1,0,0,"207.12547"
"17226",17226,5440,2,412.206,130.064599755428,56982.05078125,1,0,0,"130.06466"
"17227",17227,5440,2,412.206,166.061828966729,56906.15625,1,0,0,"166.06183"
"17228",17228,5440,2,412.206,95.0607502720032,55092.91015625,1,0,0,"95.06076"
"17229",17229,5440,2,412.206,121.039772655928,52326.00390625,1,0,0,"121.03977"
"17230",17230,5440,2,412.206,54.034189394387,37721.91796875,1,0,0,"54.03416"
"17231",17231,5440,2,412.206,91.054086370941,36056.0546875,1,0,0,"91.05413"
"17232",17232,5440,2,412.206,138.066521000627,34443.1015625,1,0,0,"138.06652"
"17233",17233,5440,2,412.206,98.0600414943813,33740.2734375,1,0,0,"98.05999"
"17234",17234,5440,2,412.206,137.070370371202,33692.09765625,1,0,0,"137.07039"
"17235",17235,5440,2,412.206,154.073254734916,28546.216796875,1,0,0,"154.07315"
"17236",17236,5440,2,412.206,68.0497060920568,27858.109375,1,0,0,"68.0498"
"17237",17237,5440,2,412.206,149.071658722321,26966.388671875,1,0,0,"149.07166"
"17238",17238,5440,2,412.206,217.110798416603,26558.630859375,1,0,0,"217.1108"
"17239",17239,5440,2,412.206,121.076004967108,25879.51171875,1,0,0,"121.07623"
"17240",17240,5440,2,412.206,146.059094414552,23531.533203125,1,0,0,"146.05941"
"17241",17241,5440,2,412.206,147.043667487214,22922.34765625,1,0,0,"147.04377"
"17242",17242,5448,2,431.442,85.0283718054121,73320.421875,1,0,0,"85.02833"
"17243",17243,5448,2,431.442,121.064952622275,57362.31640625,1,0,0,"121.06489"
"17244",17244,5448,2,431.442,145.050210671945,21332.60546875,1,0,0,"145.04997"
"17245",17245,5448,2,431.442,69.0336526286046,13492.85546875,1,0,0,"69.03368"
"17246",17246,5448,2,431.442,97.0284072544252,12708.974609375,1,0,0,"97.02839"
"17247",17247,5448,2,431.442,53.038804484653,9445.0107421875,1,0,0,"53.03889"
"17248",17248,5448,2,431.442,91.0540916562259,7895.7685546875,1,0,0,"91.05413"
"17249",17249,5448,2,431.442,187.076394001071,7074.54833984375,1,0,0,"187.07639"
"17250",17250,5448,2,431.442,61.0284280784956,6791.302734375,1,0,0,"61.02851"
"17251",17251,5448,2,431.442,57.0340136749852,5946.9326171875,1,0,0,"57.03405"
"17258",17258,5454,2,420.394,108.044252265715,162899.09375,1,866,0,"108.04426"
"17259",17259,5454,2,420.394,80.0494644870163,89857.1953125,1,866,0,"80.04949"
"17260",17260,5454,2,420.394,53.0388858119089,30305.990234375,1,866,0,"53.03889"
"17261",17261,5454,2,420.394,138.054402516006,29609.9453125,1,866,0,"138.05451"
"17262",17262,5454,2,420.394,103.054435764448,13693.8369140625,1,866,0,"103.05449"
"17263",17263,5454,2,420.394,65.038750861959,8017.37158203125,1,866,0,"65.03877"
"17264",17264,5454,2,420.394,93.0698198685674,5206.548828125,1,866,0,"93.06982"
"17267",17267,5483,2,353.945,70.0652427010217,175788.9375,1,0,0,"70.06514"
"17268",17268,5483,2,353.945,69.0702372114312,61231.703125,1,0,0,"69.07013"
"17269",17269,5483,2,353.945,153.102080089982,48834.79296875,1,0,0,"153.10193"
"17270",17270,5483,2,353.945,111.116686818366,38735.4453125,1,0,0,"111.11652"
"17271",17271,5483,2,353.945,181.096847099623,31143.359375,1,0,0,"181.09784"
"17272",17272,5483,2,353.945,56.0498613823155,20230.708984375,1,0,0,"56.04978"
"17273",17273,5483,2,353.945,125.070984221128,17429.43359375,1,0,0,"125.07087"
"17274",17274,5483,2,353.945,84.0442785400371,13800.1884765625,1,0,0,"84.04422"
"17275",17275,5483,2,353.945,55.0548542413426,12933.224609375,1,0,0,"55.05468"
"17276",17276,5483,2,353.945,181.074882532433,9080.6298828125,1,0,0,"181.07491"
"17277",17277,5483,2,353.945,74.0603741203881,8964.423828125,1,0,0,"74.06037"
"17278",17278,5483,2,353.945,97.0764507344624,8762.5498046875,1,0,0,"97.07643"
"17279",17279,5483,2,353.945,154.065803976871,7759.49951171875,1,0,0,"154.06586"
"17280",17280,5483,2,353.945,69.0336336955389,6734.57177734375,1,0,0,"69.03368"
"17281",17281,5483,2,353.945,53.002572374831,5981.08203125,1,0,0,"53.0026"
"17293",17293,5493,2,449.441,91.054186281642,107591.890625,1,3333,0,"91.05413"
"17294",17294,5493,2,449.441,73.0285704734562,66276.8125,1,3333,0,"73.02851"
