	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
198.06236009348444	742.5662498474121	4566.3623046875	3003.1806640625	3204.795654296875	3222.54736328125	3163.544921875	4577.310546875	4570.3427734375	4264.61572265625	4441.169921875	1907.853271484375	2238.690673828125	5126.234375	4271.3447265625	3502.82177734375	5958.20166015625	3771.099609375	2995.67578125	2749.00390625	7447.40234375	5897.18115234375	7498.775390625	3815.84375	6745.775390625	4567.36962890625	5217.759765625	6435.138671875	6235.484375	3571.63525390625	4892.4462890625	3807.81103515625	5836.33837890625	6279.52978515625	5736.93896484375	3066.8212890625	3303.717041015625	4853.64404296875	1136.2080078125	4390.1806640625	3121.75732421875	5988.33740234375	7494.87646484375	5634.57080078125	5760.84423828125	7388.03564453125	10778.5859375	6543.17578125	6041.33251953125	10292.5556640625	38	bp|O18 isotope #1	0.9331643738219181	
216.04007167256884	749.2519989013672	268911.0625	153151.984375	451934.28125	330653.78125	164454.6875	266525.5	647815.75	74293.109375	379691.15625	356077.125	545661.625	173327.875	243590.421875	243954.671875	196028.15625	289172.5	468749.6875	222034.640625	162551.703125	137515.53125	155773.5	526699.5	149702.296875	153810.640625	223618.765625	391395.65625	196265.578125	234803.703125	267639.34375	151847.265625	124514.1171875	116511.25	152732.03125	354046.28125	210281.171875	286173.96875	850324.3125	365785.34375	296197.25	113556.25	125921.8984375	69991.3125	372829.78125	173064.09375	265990.90625	339272.84375	119679.1875	375160.65625	39	bp	0.9702844613285518	1
218.03698866783134	749.632750193278	90287.7578125	50206.58984375	151260.203125	110760.0078125	52582.73828125	90396.609375	216640.59375	81452.203125	122823.296875	116650.3125	182789.640625	58318.92578125	78358.2421875	81180.6171875	65982.859375	95378.6875	155008.296875	70893.25	55809.07421875	45301.6328125	51698.39453125	174253.875	51858.20703125	49363.9609375	74526.6796875	130475.6171875	64840.84765625	77871.515625	88031.0625	48106.1171875	41199.53125	38595.171875	50794.8046875	116844.7109375	69634.4453125	94630.625	284333.3125	122362.921875	95079.765625	37535.2109375	41388.25	23193.125	121519.7578125	56232.80859375	87699.5703125	111013.234375	39795.01171875	124411.734375	39	potential bp	0.9687048012716976	
217.04326374046556	749.4597485860189	16944.91796875	8590.787109375	29976.189453125	20824.205078125	9570.7841796875	15651.654296875	42859.5390625	14988.8193359375	23355.078125	23228.697265625	36511.87890625	8614.419921875	15779.40234375	15320.1171875	11622.55078125	17983.611328125	30989.28125	12486.27734375	9260.7841796875	7295.21240234375	8555.6552734375	34439.609375	8689.984375	8477.7568359375	13555.4462890625	23737.658203125	11333.703125	15282.9716796875	15709.458984375	8642.982421875	7317.63818359375	5757.80908203125	8604.9970703125	23250.03515625	12626.935546875	16722.8203125	59704.6640625	23340.638671875	18985.607421875	7153.24951171875	6951.9306640625	4059.707275390625	23397.185546875	9472.5947265625	17108.091796875	22002.8125	5837.083984375	23418.03515625	39	bp|C13 isotope #1	0.9491864448608502	
219.04024604971266	749.5024960835775	4084.626220703125	2447.044921875	7061.2490234375	5104.67919921875	2537.712890625	4190.8525390625	10393.09375	3647.46875	6133.443359375	6232.65576171875	9687.1650390625	2319.876953125	3512.474609375	4038.1484375	2827.345458984375	4761.81396484375	7924.4365234375	3580.525146484375	2442.900634765625	2089.148681640625	2307.41796875	8964.326171875	2153.147216796875	2575.201904296875	3603.720947265625	6260.71728515625	2727.213623046875	3854.051513671875	4003.512939453125	2166.138427734375	2097.66162109375	1671.8397216796875	2421.963134765625	5898.39111328125	3212.368896484375	4257.33837890625	15979.7451171875	6247.79296875	4911.81787109375	1473.6871337890625	1744.5155029296875	1119.615966796875	6370.591796875	2783.333984375	3929.53857421875	5365.75537109375	1746.99853515625	5419.50341796875	39	potential bp|C13 isotope #1	0.9374324604109237	
218.04365369703945	749.4157511393229	2362.7197265625	1240.523681640625	3728.926025390625	2642.03125	1466.460693359375	2581.713134765625	5206.09423828125	1891.1761474609375	3125.515625	3294.327392578125	4202.24658203125	1410.7872314453125	2005.443115234375	2022.96923828125	1452.977294921875	2155.38623046875	3331.36181640625	1994.8218994140625	1050.0732421875	1051.8477783203125	1081.5423583984375	4123.60400390625	1152.0711669921875	1322.458251953125	1703.886962890625	2905.609375	1154.9505615234375	2347.209716796875	2222.992431640625	1122.5584716796875	1131.849609375	744.5960693359375	994.5559692382812	3303.629150390625	1786.988525390625	2071.96728515625	4842.85400390625	3027.80322265625	1992.31787109375	1058.0362548828125	1126.7659912109375	493.76629638671875	2983.0673828125	1774.2159423828125	2042.492919921875	2739.23046875	1028.68408203125	3062.002685546875	39	bp|O18 isotope #1	0.9246192143973712	
299.12155874577394	776.9757512410482	779893.0	627549.625	508310.03125	466751.4375	609619.25	839459.25	582481.25	567027.9375	589661.125	599354.75	718307.375	634687.3125	637242.5	488935.5	661887.5	435126.15625	540155.0625	455624.71875	783777.25	785618.625	671436.5	432521.46875	843399.125	613367.875	619076.625	440693.25	672600.5625	578244.1875	591604.75	510734.90625	647097.6875	838907.4375	651772.75	790187.5	626048.8125	754560.1875	541111.1875	507701.6875	638778.3125	751942.1875	810972.4375	543021.0	602148.4375	598901.5	691667.6875	640185.625	710944.75	653470.4375	40	bp	0.953101903600428	1
300.12483092075377	777.0415000915527	83651.03125	69369.421875	35107.68359375	40772.59765625	64849.6640625	87016.7421875	35439.75	56242.18359375	40262.33984375	62377.81640625	64418.92578125	61731.5234375	62829.22265625	41134.87890625	67382.3671875	31885.22265625	44410.9609375	40026.9375	88248.8046875	87202.7265625	72980.9375	36170.9453125	92773.3984375	62706.3828125	66838.2265625	28853.251953125	65577.4921875	62492.0390625	54277.50390625	47706.30078125	74235.28125	91748.2265625	65706.0078125	75184.3671875	65526.8671875	78561.484375	48074.33203125	42044.55859375	56777.51953125	82940.328125	89832.3515625	55960.1484375	59031.21484375	67164.5859375	59629.64453125	70713.9921875	75369.1640625	49349.8828125	40	bp|C13 isotope #1	0.9045696434908757	
477.2001547103191	596.5673777262369	462027.8125	109703.8203125	695582.9375	192648.578125	115327.28125	145889.734375	842103.8125	227245.6875	782713.0625	178906.453125	612315.875	525346.5	338840.53125	177874.6875	511897.53125	682291.0	500945.34375	129350.875	104218.78125	117302.359375	80541.078125	219062.03125	89992.578125	98828.984375	131664.75	827435.75	432357.28125	123211.359375	195780.59375	139311.21875	125357.6953125	292783.25	495601.875	213968.3125	144161.828125	183029.4375	383128.0	764926.6875	510780.09375	222338.921875	326194.25	78055.6875	158949.515625	125968.4453125	711718.5	172617.203125	87613.8671875	195456.8125	41	bp	0.981118089362525	1
176.03198785385158	777.5043729146322	348678.71875	43018.109375	132022.78125	426891.125	183765.34375	335914.03125	826853.5625	56670.1328125	107549.0546875	46084.1484375	82061.65625	58743.1328125	65726.9453125	59598.84375	58696.78515625	504811.6875	205177.453125	53561.55859375	174678.71875	65988.609375	70638.21875	119024.21875	65546.40625	58576.51171875	85538.8203125	181874.046875	66402.4921875	43152.03515625	85157.8671875	55291.421875	153328.609375	147020.703125	53694.70703125	45877.0	35703.89453125	57645.3359375	224560.96875	261473.4375	66885.3125	122360.4609375	143381.40625	29437.28125	283457.5625	180706.90625	365099.40625	287231.8125	43992.36328125	134847.640625	42	bp	0.9451589207873416	1
177.03524726407392	777.7792319439827	19723.71484375	1468.5526123046875	4719.27587890625	21832.501953125	8745.36328125	16331.37890625	48155.14453125	2020.830322265625	4049.2333984375	2102.797607421875	3979.22265625	2162.2607421875	2498.864013671875	2421.98681640625	2021.1802978515625	26076.53125	7102.2607421875	1942.8875732421875	8927.6298828125	2635.140625	3019.5849609375	4465.65625	2363.916015625	2164.111572265625	3731.8837890625	8207.408203125	2773.1923828125	1516.0518798828125	3762.51513671875	2074.604248046875	6843.2099609375	7403.3759765625	2990.099853515625	0.0	1364.403564453125	1976.1314697265625	11041.9970703125	12130.21875	2534.406494140625	4925.5576171875	5408.00830078125	1433.510009765625	12489.5927734375	8481.6630859375	16741.525390625	12564.9365234375	1339.20263671875	4671.83740234375	42	bp|C13 isotope #1	0.9046848893542654	
158.02140802826594	776.9819971720377	18116.330078125	1803.48779296875	4415.2861328125	28996.04296875	9940.0244140625	16910.314453125	34271.95703125	2618.645751953125	3626.559814453125	2045.523193359375	2868.46142578125	2103.296142578125	2692.865478515625	2052.83251953125	2179.950439453125	22583.908203125	9763.6826171875	2656.384521484375	7537.35009765625	2949.422607421875	2334.4833984375	5127.55078125	2071.8046875	2909.027587890625	4637.98779296875	5551.1142578125	2740.2177734375	2012.0625	3587.92919921875	2745.857666015625	8434.478515625	6856.70068359375	1730.239501953125	1613.028076171875	1642.9171142578125	1999.456298828125	10609.8603515625	9502.4521484375	2517.010986328125	5820.58447265625	5829.10986328125	1404.053466796875	15559.9833984375	9378.01953125	14922.2109375	15415.380859375	2070.117431640625	3753.8486328125	42	minus h2o	0.9205337340972457	
89.01940680300349	779.9407289086319	3814.2724609375	833.8809814453125	0.0	5497.4599609375	1994.6129150390625	3510.267822265625	6805.3173828125	0.0	0.0	1047.5537109375	2406.967041015625	1565.404052734375	1235.579345703125	1086.91650390625	0.0	4804.40771484375	2641.0	1039.2779541015625	2288.605224609375	1149.607666015625	1557.126953125	2237.890869140625	1102.15625	0.0	1240.6468505859375	3081.435791015625	1725.1748046875	1190.880859375	1852.251220703125	1435.45556640625	1560.2099609375	0.0	1088.6309814453125	2020.1710205078125	1651.1690673828125	1963.1082763671875	2444.387939453125	2854.256591796875	1231.1153564453125	0.0	1434.752197265625	430.6185302734375	3253.463134765625	2200.845703125	4765.0380859375	3635.691650390625	1152.657958984375	3435.197021484375	42	fragment?	0.8895522178069072	
155.06942027902718	795.7125002543131	21441.9609375	612373.875	34862.9453125	282226.1875	532663.6875	10448.4599609375	20451.142578125	4235.70166015625	8617.9189453125	795491.4375	11323.1455078125	21090.439453125	69112.2734375	114421.28125	8115.55029296875	8348.4892578125	6260.87060546875	8634.7939453125	8112.48291015625	99076.8828125	23600.75390625	70738.0	12959.1416015625	17123.77734375	349869.25	36305.90625	8263.7958984375	656035.875	8568.142578125	65541.65625	403808.90625	29270.568359375	17417.38671875	6484.470703125	4593.619140625	8391.712890625	88910.4375	29665.939453125	13019.513671875	71350.171875	23545.26953125	172409.4375	787502.4375	109937.9375	21678.244140625	78736.5703125	11569.306640625	21022.48828125	43	bp	0.9154312740706193	1
270.146510304343	231.56625080108643	171179.609375	129821.1953125	305836.5	303585.6875	226940.296875	230198.5625	788759.5	292843.34375	280491.3125	198317.125	233153.140625	277318.625	208143.390625	194004.84375	205088.140625	170656.875	148703.421875	230394.484375	142581.359375	220053.171875	155636.03125	209824.03125	137509.90625	138003.0	162216.78125	231259.0	120387.0	212646.265625	307654.15625	378360.9375	183196.96875	90738.953125	110081.1640625	177252.3125	149224.5	206072.515625	222024.625	129652.140625	257177.359375	113989.015625	81373.8203125	100030.6484375	356905.90625	215423.375	237046.671875	90540.875	142727.453125	253826.46875	44	bp	0.9385136667806282	1
200.17767140865774	230.13374932607016	42819.0390625	44492.6953125	102800.8125	89128.2421875	38439.41015625	93173.4453125	177002.578125	72020.765625	68108.6015625	50150.76171875	58349.734375	84760.4453125	54648.83203125	52208.6953125	73494.5	73726.609375	55024.8515625	56189.1015625	50830.85546875	59432.0546875	70050.0078125	54101.16015625	41126.59375	29978.50390625	38518.46875	71423.6171875	51165.82421875	71194.5703125	81969.2734375	74242.234375	47944.28125	30488.283203125	47942.34375	48903.3828125	56191.41796875	59102.3671875	44550.21875	41917.6953125	44665.7734375	36388.39453125	35800.48828125	35251.3046875	72527.375	57413.80859375	80244.640625	31825.208984375	44007.1015625	91327.984375	44	198.16+H2	0.9457933763453	
271.14982418162634	231.53187561035156	27067.556640625	18909.021484375	47312.9296875	44494.984375	34527.5078125	33069.60546875	117300.4375	43329.078125	40863.93359375	29926.58984375	33912.7265625	44094.41796875	29754.705078125	30358.107421875	27354.556640625	23768.853515625	21369.20703125	35706.75	20534.904296875	32089.0546875	20911.666015625	31840.52734375	20105.8125	19474.126953125	26031.2890625	30999.828125	16254.541015625	32066.470703125	47469.078125	56772.58203125	27980.357421875	12667.8271484375	14099.75	26526.20703125	20949.291015625	27762.7109375	31388.716796875	17160.458984375	40362.5625	17838.365234375	10916.4189453125	14338.287109375	55999.0390625	33383.703125	35606.81640625	12872.423828125	21715.1328125	36686.87109375	44	bp|C13 isotope #1	0.9121735937529594	
245.14496702331311	231.1925417582194	15839.734375	17702.787109375	15057.705078125	24454.72265625	17412.73828125	23789.845703125	48570.46875	16177.12890625	23313.62109375	15113.9609375	14338.7001953125	17717.994140625	14808.3427734375	9595.2255859375	20567.56640625	19736.158203125	17112.37890625	16500.185546875	16746.60546875	10351.9140625	12046.50390625	13293.0205078125	9546.8408203125	7928.56689453125	10359.39453125	16802.5390625	19762.947265625	18227.03515625	22777.408203125	18116.90625	10019.4248046875	8856.1337890625	11382.4521484375	16577.443359375	16542.39453125	20537.95703125	9113.10546875	12612.1181640625	17773.443359375	9337.373046875	7100.9072265625	9530.0615234375	14647.927734375	17672.05859375	14508.638671875	10819.9482421875	6644.41357421875	17584.818359375	44	fragment?	0.924260684936603	
290.1913711712453	229.93435351053873	4032.3505859375	3553.908447265625	7983.6943359375	8337.6806640625	4548.88232421875	8121.9404296875	19696.890625	6872.171875	7204.5478515625	4370.10693359375	4941.94384765625	7783.31689453125	4834.8994140625	4262.943359375	7910.16650390625	4957.02734375	4965.83447265625	5932.35888671875	4673.2099609375	5641.8505859375	6208.76171875	5600.970703125	3142.442138671875	3541.46630859375	3958.817138671875	6059.9375	3830.6748046875	7116.22119140625	8190.81884765625	8568.94140625	4731.52001953125	2867.154296875	3389.135986328125	4632.9716796875	2799.638671875	5406.921875	4953.28369140625	3011.873291015625	4397.12841796875	3565.811279296875	2932.0166015625	3076.456787109375	8972.111328125	7317.85205078125	9778.5625	2503.275634765625	3784.8056640625	6119.16943359375	44	potential bp	0.9465347967475198	
201.1809888920261	230.39856306711832	5103.625	4708.38232421875	9301.02734375	9549.4208984375	3755.03173828125	10610.6279296875	18398.412109375	7330.73681640625	6665.72216796875	5117.20556640625	5945.3359375	8465.0380859375	4958.5859375	5739.5263671875	7426.9951171875	7340.69140625	5014.51318359375	4985.85888671875	4781.0771484375	5773.24560546875	6441.0859375	5306.61181640625	4422.27392578125	3216.121337890625	3812.77734375	7190.17529296875	5045.4345703125	7027.439453125	7409.45849609375	6951.48193359375	5174.42431640625	3256.031005859375	4723.5068359375	4503.1396484375	5352.19921875	6536.19921875	4228.1640625	4857.505859375	5173.7958984375	3926.472412109375	3347.3544921875	3258.98388671875	7663.7890625	5564.3154296875	8670.36328125	3258.933837890625	5027.69580078125	9391.1259765625	44	198.16+H2|C13 isotope #1	0.9317466068285316	
214.19329370704702	228.35924911499023	4100.46484375	6429.18212890625	9418.931640625	12799.240234375	3428.179443359375	8583.388671875	16474.775390625	7932.55029296875	6847.8662109375	4578.13525390625	4903.01513671875	7793.05322265625	4743.74755859375	6055.22900390625	7058.85986328125	7101.443359375	5853.12353515625	5747.1533203125	4785.4208984375	6626.5634765625	6241.966796875	5120.51513671875	4304.5341796875	3026.010009765625	3590.311767578125	6286.16162109375	5890.3447265625	7140.99267578125	7224.58837890625	5887.951171875	4814.71728515625	3173.284912109375	5689.31005859375	5274.73779296875	4678.0458984375	6907.4208984375	5144.494140625	4351.3544921875	4291.5390625	3525.36865234375	3297.029052734375	3912.2705078125	5744.27099609375	6136.53271484375	7694.10302734375	2878.912353515625	5699.88525390625	8289.2802734375	44	fragment?	0.9360114615817978	
